#wavelength_payne flux_payne
4919.612890 0.996593
4919.630933 0.996594
4919.648976 0.996594
4919.667019 0.996594
4919.685062 0.996594
4919.703105 0.996595
4919.721149 0.996595
4919.739192 0.996595
4919.757235 0.996595
4919.775279 0.996596
4919.793323 0.996596
4919.811366 0.996596
4919.829410 0.996596
4919.847454 0.996597
4919.865497 0.996597
4919.883541 0.996597
4919.901585 0.996598
4919.919629 0.996598
4919.937674 0.996598
4919.955718 0.996598
4919.973762 0.996599
4919.991806 0.996599
4920.009851 0.996599
4920.027895 0.996599
4920.045940 0.996600
4920.063984 0.996600
4920.082029 0.996600
4920.100073 0.996600
4920.118118 0.996601
4920.136163 0.996601
4920.154208 0.996601
4920.172253 0.996601
4920.190298 0.996602
4920.208343 0.996602
4920.226388 0.996602
4920.244433 0.996602
4920.262479 0.996603
4920.280524 0.996603
4920.298570 0.996603
4920.316615 0.996603
4920.334661 0.996604
4920.352706 0.996604
4920.370752 0.996604
4920.388798 0.996604
4920.406844 0.996605
4920.424889 0.996605
4920.442935 0.996605
4920.460981 0.996605
4920.479027 0.996606
4920.497074 0.996606
4920.515120 0.996606
4920.533166 0.996606
4920.551213 0.996607
4920.569259 0.996607
4920.587305 0.996607
4920.605352 0.996607
4920.623399 0.996608
4920.641445 0.996608
4920.659492 0.996608
4920.677539 0.996608
4920.695586 0.996609
4920.713633 0.996609
4920.731680 0.996609
4920.749727 0.996609
4920.767774 0.996610
4920.785821 0.996610
4920.803868 0.996610
4920.821916 0.996610
4920.839963 0.996611
4920.858011 0.996611
4920.876058 0.996611
4920.894106 0.996611
4920.912154 0.996612
4920.930201 0.996612
4920.948249 0.996612
4920.966297 0.996612
4920.984345 0.996613
4921.002393 0.996613
4921.020441 0.996613
4921.038489 0.996613
4921.056537 0.996614
4921.074586 0.996614
4921.092634 0.996614
4921.110682 0.996614
4921.128731 0.996615
4921.146779 0.996615
4921.164828 0.996615
4921.182877 0.996615
4921.200925 0.996616
4921.218974 0.996616
4921.237023 0.996616
4921.255072 0.996616
4921.273121 0.996617
4921.291170 0.996617
4921.309219 0.996617
4921.327268 0.996618
4921.345318 0.996618
4921.363367 0.996618
4921.381416 0.996618
4921.399466 0.996619
4921.417515 0.996619
4921.435565 0.996619
4921.453615 0.996619
4921.471664 0.996620
4921.489714 0.996620
4921.507764 0.996620
4921.525814 0.996620
4921.543864 0.996621
4921.561914 0.996621
4921.579964 0.996621
4921.598014 0.996621
4921.616065 0.996622
4921.634115 0.996622
4921.652165 0.996622
4921.670216 0.996622
4921.688266 0.996623
4921.706317 0.996623
4921.724368 0.996623
4921.742418 0.996623
4921.760469 0.996624
4921.778520 0.996624
4921.796571 0.996624
4921.814622 0.996624
4921.832673 0.996625
4921.850724 0.996625
4921.868775 0.996625
4921.886827 0.996625
4921.904878 0.996626
4921.922929 0.996626
4921.940981 0.996626
4921.959032 0.996626
4921.977084 0.996627
4921.995136 0.996627
4922.013187 0.996627
4922.031239 0.996627
4922.049291 0.996628
4922.067343 0.996628
4922.085395 0.996628
4922.103447 0.996628
4922.121499 0.996629
4922.139551 0.996629
4922.157603 0.996629
4922.175656 0.996629
4922.193708 0.996630
4922.211761 0.996630
4922.229813 0.996630
4922.247866 0.996630
4922.265918 0.996631
4922.283971 0.996631
4922.302024 0.996631
4922.320077 0.996631
4922.338129 0.996632
4922.356182 0.996632
4922.374236 0.996632
4922.392289 0.996632
4922.410342 0.996633
4922.428395 0.996633
4922.446448 0.996633
4922.464502 0.996633
4922.482555 0.996634
4922.500609 0.996634
4922.518662 0.996634
4922.536716 0.996634
4922.554770 0.996635
4922.572823 0.996635
4922.590877 0.996635
4922.608931 0.996635
4922.626985 0.996636
4922.645039 0.996636
4922.663093 0.996636
4922.681147 0.996636
4922.699202 0.996637
4922.717256 0.996637
4922.735310 0.996637
4922.753365 0.996638
4922.771419 0.996638
4922.789474 0.996638
4922.807528 0.996638
4922.825583 0.996639
4922.843638 0.996639
4922.861693 0.996639
4922.879748 0.996639
4922.897803 0.996640
4922.915858 0.996640
4922.933913 0.996640
4922.951968 0.996640
4922.970023 0.996641
4922.988078 0.996641
4923.006134 0.996641
4923.024189 0.996641
4923.042245 0.996642
4923.060300 0.996642
4923.078356 0.996642
4923.096412 0.996642
4923.114467 0.996643
4923.132523 0.996643
4923.150579 0.996643
4923.168635 0.996643
4923.186691 0.996644
4923.204747 0.996644
4923.222803 0.996644
4923.240859 0.996644
4923.258916 0.996645
4923.276972 0.996645
4923.295028 0.996645
4923.313085 0.996645
4923.331142 0.996646
4923.349198 0.996646
4923.367255 0.996646
4923.385312 0.996646
4923.403368 0.996647
4923.421425 0.996647
4923.439482 0.996647
4923.457539 0.996647
4923.475596 0.996648
4923.493653 0.996648
4923.511711 0.996648
4923.529768 0.996648
4923.547825 0.996649
4923.565883 0.996649
4923.583940 0.996649
4923.601998 0.996649
4923.620055 0.996650
4923.638113 0.996650
4923.656171 0.996650
4923.674229 0.996650
4923.692286 0.996651
4923.710344 0.996651
4923.728402 0.996651
4923.746461 0.996651
4923.764519 0.996652
4923.782577 0.996652
4923.800635 0.996652
4923.818693 0.996652
4923.836752 0.996653
4923.854810 0.996653
4923.872869 0.996653
4923.890927 0.996653
4923.908986 0.996654
4923.927045 0.996654
4923.945104 0.996654
4923.963163 0.996654
4923.981222 0.996655
4923.999281 0.996655
4924.017340 0.996655
4924.035399 0.996655
4924.053458 0.996656
4924.071517 0.996656
4924.089577 0.996656
4924.107636 0.996657
4924.125695 0.996657
4924.143755 0.996657
4924.161815 0.996657
4924.179874 0.996658
4924.197934 0.996658
4924.215994 0.996658
4924.234054 0.996658
4924.252114 0.996659
4924.270174 0.996659
4924.288234 0.996659
4924.306294 0.996659
4924.324354 0.996660
4924.342414 0.996660
4924.360474 0.996660
4924.378535 0.996660
4924.396595 0.996661
4924.414656 0.996661
4924.432716 0.996661
4924.450777 0.996661
4924.468838 0.996662
4924.486899 0.996662
4924.504959 0.996662
4924.523020 0.996662
4924.541081 0.996663
4924.559142 0.996663
4924.577204 0.996663
4924.595265 0.996663
4924.613326 0.996664
4924.631387 0.996664
4924.649449 0.996664
4924.667510 0.996664
4924.685572 0.996665
4924.703633 0.996665
4924.721695 0.996665
4924.739757 0.996665
4924.757818 0.996666
4924.775880 0.996666
4924.793942 0.996666
4924.812004 0.996666
4924.830066 0.996667
4924.848128 0.996667
4924.866191 0.996667
4924.884253 0.996667
4924.902315 0.996668
4924.920377 0.996668
4924.938440 0.996668
4924.956502 0.996668
4924.974565 0.996669
4924.992628 0.996669
4925.010690 0.996669
4925.028753 0.996669
4925.046816 0.996670
4925.064879 0.996670
4925.082942 0.996670
4925.101005 0.996670
4925.119068 0.996671
4925.137131 0.996671
4925.155194 0.996671
4925.173258 0.996671
4925.191321 0.996672
4925.209385 0.996672
4925.227448 0.996672
4925.245512 0.996672
4925.263575 0.996673
4925.281639 0.996673
4925.299703 0.996673
4925.317767 0.996673
4925.335831 0.996674
4925.353894 0.996674
4925.371959 0.996674
4925.390023 0.996674
4925.408087 0.996675
4925.426151 0.996675
4925.444215 0.996675
4925.462280 0.996675
4925.480344 0.996676
4925.498409 0.996676
4925.516473 0.996676
4925.534538 0.996677
4925.552603 0.996677
4925.570667 0.996677
4925.588732 0.996677
4925.606797 0.996678
4925.624862 0.996678
4925.642927 0.996678
4925.660992 0.996678
4925.679057 0.996679
4925.697123 0.996679
4925.715188 0.996679
4925.733253 0.996679
4925.751319 0.996680
4925.769384 0.996680
4925.787450 0.996680
4925.805515 0.996680
4925.823581 0.996681
4925.841647 0.996681
4925.859713 0.996681
4925.877778 0.996681
4925.895844 0.996682
4925.913910 0.996682
4925.931977 0.996682
4925.950043 0.996682
4925.968109 0.996683
4925.986175 0.996683
4926.004242 0.996683
4926.022308 0.996683
4926.040374 0.996684
4926.058441 0.996684
4926.076508 0.996684
4926.094574 0.996684
4926.112641 0.996685
4926.130708 0.996685
4926.148775 0.996685
4926.166842 0.996685
4926.184909 0.996686
4926.202976 0.996686
4926.221043 0.996686
4926.239110 0.996686
4926.257178 0.996687
4926.275245 0.996687
4926.293312 0.996687
4926.311380 0.996687
4926.329447 0.996688
4926.347515 0.996688
4926.365583 0.996688
4926.383650 0.996688
4926.401718 0.996689
4926.419786 0.996689
4926.437854 0.996689
4926.455922 0.996689
4926.473990 0.996690
4926.492058 0.996690
4926.510126 0.996690
4926.528195 0.996690
4926.546263 0.996691
4926.564331 0.996691
4926.582400 0.996691
4926.600468 0.996691
4926.618537 0.996692
4926.636606 0.996692
4926.654675 0.996692
4926.672743 0.996692
4926.690812 0.996693
4926.708881 0.996693
4926.726950 0.996693
4926.745019 0.996693
4926.763088 0.996694
4926.781158 0.996694
4926.799227 0.996694
4926.817296 0.996694
4926.835366 0.996695
4926.853435 0.996695
4926.871505 0.996695
4926.889574 0.996695
4926.907644 0.996696
4926.925714 0.996696
4926.943783 0.996696
4926.961853 0.996697
4926.979923 0.996697
4926.997993 0.996697
4927.016063 0.996697
4927.034133 0.996698
4927.052204 0.996698
4927.070274 0.996698
4927.088344 0.996698
4927.106415 0.996699
4927.124485 0.996699
4927.142556 0.996699
4927.160626 0.996699
4927.178697 0.996700
4927.196768 0.996700
4927.214838 0.996700
4927.232909 0.996700
4927.250980 0.996701
4927.269051 0.996701
4927.287122 0.996701
4927.305193 0.996701
4927.323265 0.996702
4927.341336 0.996702
4927.359407 0.996702
4927.377479 0.996702
4927.395550 0.996703
4927.413621 0.996703
4927.431693 0.996703
4927.449765 0.996703
4927.467836 0.996704
4927.485908 0.996704
4927.503980 0.996704
4927.522052 0.996704
4927.540124 0.996705
4927.558196 0.996705
4927.576268 0.996705
4927.594340 0.996705
4927.612413 0.996706
4927.630485 0.996706
4927.648557 0.996706
4927.666630 0.996706
4927.684702 0.996707
4927.702775 0.996707
4927.720848 0.996707
4927.738920 0.996707
4927.756993 0.996708
4927.775066 0.996708
4927.793139 0.996708
4927.811212 0.996708
4927.829285 0.996709
4927.847358 0.996709
4927.865431 0.996709
4927.883504 0.996709
4927.901578 0.996710
4927.919651 0.996710
4927.937725 0.996710
4927.955798 0.996710
4927.973872 0.996711
4927.991945 0.996711
4928.010019 0.996711
4928.028093 0.996711
4928.046167 0.996712
4928.064241 0.996712
4928.082315 0.996712
4928.100389 0.996712
4928.118463 0.996713
4928.136537 0.996713
4928.154611 0.996713
4928.172685 0.996713
4928.190760 0.996714
4928.208834 0.996714
4928.226909 0.996714
4928.244983 0.996714
4928.263058 0.996715
4928.281133 0.996715
4928.299207 0.996715
4928.317282 0.996715
4928.335357 0.996716
4928.353432 0.996716
4928.371507 0.996716
4928.389582 0.996717
4928.407657 0.996717
4928.425733 0.996717
4928.443808 0.996717
4928.461883 0.996718
4928.479959 0.996718
4928.498034 0.996718
4928.516110 0.996718
4928.534185 0.996719
4928.552261 0.996719
4928.570337 0.996719
4928.588413 0.996719
4928.606489 0.996720
4928.624565 0.996720
4928.642641 0.996720
4928.660717 0.996720
4928.678793 0.996721
4928.696869 0.996721
4928.714945 0.996721
4928.733022 0.996721
4928.751098 0.996722
4928.769175 0.996722
4928.787251 0.996722
4928.805328 0.996722
4928.823405 0.996723
4928.841481 0.996723
4928.859558 0.996723
4928.877635 0.996723
4928.895712 0.996724
4928.913789 0.996724
4928.931866 0.996724
4928.949943 0.996724
4928.968021 0.996725
4928.986098 0.996725
4929.004175 0.996725
4929.022253 0.996725
4929.040330 0.996726
4929.058408 0.996726
4929.076485 0.996726
4929.094563 0.996726
4929.112641 0.996727
4929.130719 0.996727
4929.148797 0.996727
4929.166874 0.996727
4929.184952 0.996728
4929.203031 0.996728
4929.221109 0.996728
4929.239187 0.996728
4929.257265 0.996729
4929.275344 0.996729
4929.293422 0.996729
4929.311500 0.996729
4929.329579 0.996730
4929.347658 0.996730
4929.365736 0.996730
4929.383815 0.996730
4929.401894 0.996731
4929.419973 0.996731
4929.438052 0.996731
4929.456131 0.996731
4929.474210 0.996732
4929.492289 0.996732
4929.510368 0.996732
4929.528447 0.996732
4929.546527 0.996733
4929.564606 0.996733
4929.582686 0.996733
4929.600765 0.996733
4929.618845 0.996734
4929.636925 0.996734
4929.655004 0.996734
4929.673084 0.996734
4929.691164 0.996735
4929.709244 0.996735
4929.727324 0.996735
4929.745404 0.996735
4929.763484 0.996736
4929.781564 0.996736
4929.799645 0.996736
4929.817725 0.996737
4929.835805 0.996737
4929.853886 0.996737
4929.871966 0.996737
4929.890047 0.996738
4929.908128 0.996738
4929.926208 0.996738
4929.944289 0.996738
4929.962370 0.996739
4929.980451 0.996739
4929.998532 0.996739
4930.016613 0.996739
4930.034694 0.996740
4930.052775 0.996740
4930.070857 0.996740
4930.088938 0.996740
4930.107019 0.996741
4930.125101 0.996741
4930.143182 0.996741
4930.161264 0.996741
4930.179346 0.996742
4930.197427 0.996742
4930.215509 0.996742
4930.233591 0.996742
4930.251673 0.996743
4930.269755 0.996743
4930.287837 0.996743
4930.305919 0.996743
4930.324001 0.996744
4930.342084 0.996744
4930.360166 0.996744
4930.378248 0.996744
4930.396331 0.996745
4930.414413 0.996745
4930.432496 0.996745
4930.450579 0.996745
4930.468661 0.996746
4930.486744 0.996746
4930.504827 0.996746
4930.522910 0.996746
4930.540993 0.996747
4930.559076 0.996747
4930.577159 0.996747
4930.595242 0.996747
4930.613326 0.996748
4930.631409 0.996748
4930.649492 0.996748
4930.667576 0.996748
4930.685659 0.996749
4930.703743 0.996749
4930.721827 0.996749
4930.739910 0.996749
4930.757994 0.996750
4930.776078 0.996750
4930.794162 0.996750
4930.812246 0.996750
4930.830330 0.996751
4930.848414 0.996751
4930.866498 0.996751
4930.884583 0.996751
4930.902667 0.996752
4930.920751 0.996752
4930.938836 0.996752
4930.956920 0.996752
4930.975005 0.996753
4930.993089 0.996753
4931.011174 0.996753
4931.029259 0.996753
4931.047344 0.996754
4931.065429 0.996754
4931.083514 0.996754
4931.101599 0.996754
4931.119684 0.996755
4931.137769 0.996755
4931.155854 0.996755
4931.173940 0.996756
4931.192025 0.996756
4931.210110 0.996756
4931.228196 0.996756
4931.246282 0.996757
4931.264367 0.996757
4931.282453 0.996757
4931.300539 0.996757
4931.318625 0.996758
4931.336710 0.996758
4931.354796 0.996758
4931.372883 0.996758
4931.390969 0.996759
4931.409055 0.996759
4931.427141 0.996759
4931.445227 0.996759
4931.463314 0.996760
4931.481400 0.996760
4931.499487 0.996760
4931.517573 0.996760
4931.535660 0.996761
4931.553747 0.996761
4931.571833 0.996761
4931.589920 0.996761
4931.608007 0.996762
4931.626094 0.996762
4931.644181 0.996762
4931.662268 0.996762
4931.680355 0.996763
4931.698443 0.996763
4931.716530 0.996763
4931.734617 0.996763
4931.752705 0.996764
4931.770792 0.996764
4931.788880 0.996764
4931.806968 0.996764
4931.825055 0.996765
4931.843143 0.996765
4931.861231 0.996765
4931.879319 0.996765
4931.897407 0.996766
4931.915495 0.996766
4931.933583 0.996766
4931.951671 0.996766
4931.969759 0.996767
4931.987848 0.996767
4932.005936 0.996767
4932.024024 0.996767
4932.042113 0.996768
4932.060201 0.996768
4932.078290 0.996768
4932.096379 0.996768
4932.114467 0.996769
4932.132556 0.996769
4932.150645 0.996769
4932.168734 0.996769
4932.186823 0.996770
4932.204912 0.996770
4932.223001 0.996770
4932.241091 0.996770
4932.259180 0.996771
4932.277269 0.996771
4932.295359 0.996771
4932.313448 0.996771
4932.331538 0.996772
4932.349627 0.996772
4932.367717 0.996772
4932.385807 0.996772
4932.403897 0.996773
4932.421987 0.996773
4932.440077 0.996773
4932.458167 0.996773
4932.476257 0.996774
4932.494347 0.996774
4932.512437 0.996774
4932.530527 0.996774
4932.548618 0.996775
4932.566708 0.996775
4932.584799 0.996775
4932.602889 0.996776
4932.620980 0.996776
4932.639071 0.996776
4932.657161 0.996776
4932.675252 0.996777
4932.693343 0.996777
4932.711434 0.996777
4932.729525 0.996777
4932.747616 0.996778
4932.765707 0.996778
4932.783798 0.996778
4932.801890 0.996778
4932.819981 0.996779
4932.838073 0.996779
4932.856164 0.996779
4932.874256 0.996779
4932.892347 0.996780
4932.910439 0.996780
4932.928531 0.996780
4932.946622 0.996780
4932.964714 0.996781
4932.982806 0.996781
4933.000898 0.996781
4933.018990 0.996781
4933.037083 0.996782
4933.055175 0.996782
4933.073267 0.996782
4933.091359 0.996782
4933.109452 0.996783
4933.127544 0.996783
4933.145637 0.996783
4933.163729 0.996783
4933.181822 0.996784
4933.199915 0.996784
4933.218008 0.996784
4933.236101 0.996784
4933.254193 0.996785
4933.272286 0.996785
4933.290380 0.996785
4933.308473 0.996785
4933.326566 0.996786
4933.344659 0.996786
4933.362753 0.996786
4933.380846 0.996786
4933.398939 0.996787
4933.417033 0.996787
4933.435127 0.996787
4933.453220 0.996787
4933.471314 0.996788
4933.489408 0.996788
4933.507502 0.996788
4933.525596 0.996788
4933.543690 0.996789
4933.561784 0.996789
4933.579878 0.996789
4933.597972 0.996789
4933.616066 0.996790
4933.634161 0.996790
4933.652255 0.996790
4933.670350 0.996790
4933.688444 0.996791
4933.706539 0.996791
4933.724633 0.996791
4933.742728 0.996791
4933.760823 0.996792
4933.778918 0.996792
4933.797013 0.996792
4933.815108 0.996792
4933.833203 0.996793
4933.851298 0.996793
4933.869393 0.996793
4933.887488 0.996793
4933.905584 0.996794
4933.923679 0.996794
4933.941775 0.996794
4933.959870 0.996794
4933.977966 0.996795
4933.996061 0.996795
4934.014157 0.996795
4934.032253 0.996796
4934.050349 0.996796
4934.068445 0.996796
4934.086541 0.996796
4934.104637 0.996797
4934.122733 0.996797
4934.140829 0.996797
4934.158925 0.996797
4934.177022 0.996798
4934.195118 0.996798
4934.213215 0.996798
4934.231311 0.996798
4934.249408 0.996799
4934.267504 0.996799
4934.285601 0.996799
4934.303698 0.996799
4934.321795 0.996800
4934.339892 0.996800
4934.357989 0.996800
4934.376086 0.996800
4934.394183 0.996801
4934.412280 0.996801
4934.430377 0.996801
4934.448475 0.996801
4934.466572 0.996802
4934.484669 0.996802
4934.502767 0.996802
4934.520865 0.996802
4934.538962 0.996803
4934.557060 0.996803
4934.575158 0.996803
4934.593256 0.996803
4934.611354 0.996804
4934.629452 0.996804
4934.647550 0.996804
4934.665648 0.996804
4934.683746 0.996805
4934.701844 0.996805
4934.719942 0.996805
4934.738041 0.996805
4934.756139 0.996806
4934.774238 0.996806
4934.792336 0.996806
4934.810435 0.996806
4934.828534 0.996807
4934.846633 0.996807
4934.864731 0.996807
4934.882830 0.996807
4934.900929 0.996808
4934.919028 0.996808
4934.937127 0.996808
4934.955227 0.996808
4934.973326 0.996809
4934.991425 0.996809
4935.009525 0.996809
4935.027624 0.996809
4935.045724 0.996810
4935.063823 0.996810
4935.081923 0.996810
4935.100023 0.996810
4935.118122 0.996811
4935.136222 0.996811
4935.154322 0.996811
4935.172422 0.996811
4935.190522 0.996812
4935.208622 0.996812
4935.226722 0.996812
4935.244823 0.996812
4935.262923 0.996813
4935.281023 0.996813
4935.299124 0.996813
4935.317224 0.996813
4935.335325 0.996814
4935.353426 0.996814
4935.371526 0.996814
4935.389627 0.996814
4935.407728 0.996815
4935.425829 0.996815
4935.443930 0.996815
4935.462031 0.996816
4935.480132 0.996816
4935.498233 0.996816
4935.516334 0.996816
4935.534436 0.996817
4935.552537 0.996817
4935.570638 0.996817
4935.588740 0.996817
4935.606841 0.996818
4935.624943 0.996818
4935.643045 0.996818
4935.661147 0.996818
4935.679248 0.996819
4935.697350 0.996819
4935.715452 0.996819
4935.733554 0.996819
4935.751656 0.996820
4935.769759 0.996820
4935.787861 0.996820
4935.805963 0.996820
4935.824066 0.996821
4935.842168 0.996821
4935.860271 0.996821
4935.878373 0.996821
4935.896476 0.996822
4935.914578 0.996822
4935.932681 0.996822
4935.950784 0.996822
4935.968887 0.996823
4935.986990 0.996823
4936.005093 0.996823
4936.023196 0.996823
4936.041299 0.996824
4936.059402 0.996824
4936.077506 0.996824
4936.095609 0.996824
4936.113713 0.996825
4936.131816 0.996825
4936.149920 0.996825
4936.168023 0.996825
4936.186127 0.996826
4936.204231 0.996826
4936.222335 0.996826
4936.240438 0.996826
4936.258542 0.996827
4936.276646 0.996827
4936.294751 0.996827
4936.312855 0.996827
4936.330959 0.996828
4936.349063 0.996828
4936.367168 0.996828
4936.385272 0.996828
4936.403376 0.996829
4936.421481 0.996829
4936.439586 0.996829
4936.457690 0.996829
4936.475795 0.996830
4936.493900 0.996830
4936.512005 0.996830
4936.530110 0.996830
4936.548215 0.996831
4936.566320 0.996831
4936.584425 0.996831
4936.602530 0.996831
4936.620636 0.996832
4936.638741 0.996832
4936.656846 0.996832
4936.674952 0.996832
4936.693057 0.996833
4936.711163 0.996833
4936.729269 0.996833
4936.747375 0.996833
4936.765480 0.996834
4936.783586 0.996834
4936.801692 0.996834
4936.819798 0.996835
4936.837904 0.996835
4936.856010 0.996835
4936.874117 0.996835
4936.892223 0.996836
4936.910329 0.996836
4936.928436 0.996836
4936.946542 0.996836
4936.964649 0.996837
4936.982755 0.996837
4937.000862 0.996837
4937.018969 0.996837
4937.037076 0.996838
4937.055183 0.996838
4937.073289 0.996838
4937.091397 0.996838
4937.109504 0.996839
4937.127611 0.996839
4937.145718 0.996839
4937.163825 0.996839
4937.181933 0.996840
4937.200040 0.996840
4937.218147 0.996840
4937.236255 0.996840
4937.254363 0.996841
4937.272470 0.996841
4937.290578 0.996841
4937.308686 0.996841
4937.326794 0.996842
4937.344902 0.996842
4937.363010 0.996842
4937.381118 0.996842
4937.399226 0.996843
4937.417334 0.996843
4937.435442 0.996843
4937.453551 0.996843
4937.471659 0.996844
4937.489768 0.996844
4937.507876 0.996844
4937.525985 0.996844
4937.544094 0.996845
4937.562202 0.996845
4937.580311 0.996845
4937.598420 0.996845
4937.616529 0.996846
4937.634638 0.996846
4937.652747 0.996846
4937.670856 0.996846
4937.688965 0.996847
4937.707075 0.996847
4937.725184 0.996847
4937.743293 0.996847
4937.761403 0.996848
4937.779512 0.996848
4937.797622 0.996848
4937.815732 0.996848
4937.833841 0.996849
4937.851951 0.996849
4937.870061 0.996849
4937.888171 0.996849
4937.906281 0.996850
4937.924391 0.996850
4937.942501 0.996850
4937.960611 0.996850
4937.978722 0.996851
4937.996832 0.996851
4938.014943 0.996851
4938.033053 0.996851
4938.051164 0.996852
4938.069274 0.996852
4938.087385 0.996852
4938.105496 0.996852
4938.123606 0.996853
4938.141717 0.996853
4938.159828 0.996853
4938.177939 0.996853
4938.196050 0.996854
4938.214161 0.996854
4938.232273 0.996854
4938.250384 0.996855
4938.268495 0.996855
4938.286607 0.996855
4938.304718 0.996855
4938.322830 0.996856
4938.340941 0.996856
4938.359053 0.996856
4938.377165 0.996856
4938.395276 0.996857
4938.413388 0.996857
4938.431500 0.996857
4938.449612 0.996857
4938.467724 0.996858
4938.485836 0.996858
4938.503949 0.996858
4938.522061 0.996858
4938.540173 0.996859
4938.558286 0.996859
4938.576398 0.996859
4938.594511 0.996859
4938.612623 0.996860
4938.630736 0.996860
4938.648849 0.996860
4938.666961 0.996860
4938.685074 0.996861
4938.703187 0.996861
4938.721300 0.996861
4938.739413 0.996861
4938.757526 0.996862
4938.775640 0.996862
4938.793753 0.996862
4938.811866 0.996862
4938.829980 0.996863
4938.848093 0.996863
4938.866207 0.996863
4938.884320 0.996863
4938.902434 0.996864
4938.920547 0.996864
4938.938661 0.996864
4938.956775 0.996864
4938.974889 0.996865
4938.993003 0.996865
4939.011117 0.996865
4939.029231 0.996865
4939.047345 0.996866
4939.065460 0.996866
4939.083574 0.996866
4939.101688 0.996866
4939.119803 0.996867
4939.137917 0.996867
4939.156032 0.996867
4939.174147 0.996867
4939.192261 0.996868
4939.210376 0.996868
4939.228491 0.996868
4939.246606 0.996868
4939.264721 0.996869
4939.282836 0.996869
4939.300951 0.996869
4939.319066 0.996869
4939.337182 0.996870
4939.355297 0.996870
4939.373412 0.996870
4939.391528 0.996870
4939.409643 0.996871
4939.427759 0.996871
4939.445874 0.996871
4939.463990 0.996871
4939.482106 0.996872
4939.500222 0.996872
4939.518338 0.996872
4939.536454 0.996872
4939.554570 0.996873
4939.572686 0.996873
4939.590802 0.996873
4939.608918 0.996873
4939.627035 0.996874
4939.645151 0.996874
4939.663268 0.996874
4939.681384 0.996875
4939.699501 0.996875
4939.717617 0.996875
4939.735734 0.996875
4939.753851 0.996876
4939.771968 0.996876
4939.790085 0.996876
4939.808202 0.996876
4939.826319 0.996877
4939.844436 0.996877
4939.862553 0.996877
4939.880670 0.996877
4939.898787 0.996878
4939.916905 0.996878
4939.935022 0.996878
4939.953140 0.996878
4939.971257 0.996879
4939.989375 0.996879
4940.007493 0.996879
4940.025610 0.996879
4940.043728 0.996880
4940.061846 0.996880
4940.079964 0.996880
4940.098082 0.996880
4940.116200 0.996881
4940.134319 0.996881
4940.152437 0.996881
4940.170555 0.996881
4940.188673 0.996882
4940.206792 0.996882
4940.224910 0.996882
4940.243029 0.996882
4940.261148 0.996883
4940.279266 0.996883
4940.297385 0.996883
4940.315504 0.996883
4940.333623 0.996884
4940.351742 0.996884
4940.369861 0.996884
4940.387980 0.996884
4940.406099 0.996885
4940.424218 0.996885
4940.442338 0.996885
4940.460457 0.996885
4940.478577 0.996886
4940.496696 0.996886
4940.514816 0.996886
4940.532935 0.996886
4940.551055 0.996887
4940.569175 0.996887
4940.587295 0.996887
4940.605415 0.996887
4940.623534 0.996888
4940.641655 0.996888
4940.659775 0.996888
4940.677895 0.996888
4940.696015 0.996889
4940.714135 0.996889
4940.732256 0.996889
4940.750376 0.996889
4940.768497 0.996890
4940.786617 0.996890
4940.804738 0.996890
4940.822859 0.996890
4940.840979 0.996891
4940.859100 0.996891
4940.877221 0.996891
4940.895342 0.996891
4940.913463 0.996892
4940.931584 0.996892
4940.949705 0.996892
4940.967827 0.996892
4940.985948 0.996893
4941.004069 0.996893
4941.022191 0.996893
4941.040312 0.996893
4941.058434 0.996894
4941.076555 0.996894
4941.094677 0.996894
4941.112799 0.996895
4941.130921 0.996895
4941.149043 0.996895
4941.167165 0.996895
4941.185287 0.996896
4941.203409 0.996896
4941.221531 0.996896
4941.239653 0.996896
4941.257775 0.996897
4941.275898 0.996897
4941.294020 0.996897
4941.312143 0.996897
4941.330265 0.996898
4941.348388 0.996898
4941.366511 0.996898
4941.384633 0.996898
4941.402756 0.996899
4941.420879 0.996899
4941.439002 0.996899
4941.457125 0.996899
4941.475248 0.996900
4941.493371 0.996900
4941.511495 0.996900
4941.529618 0.996900
4941.547741 0.996901
4941.565865 0.996901
4941.583988 0.996901
4941.602112 0.996901
4941.620235 0.996902
4941.638359 0.996902
4941.656483 0.996902
4941.674607 0.996902
4941.692731 0.996903
4941.710854 0.996903
4941.728979 0.996903
4941.747103 0.996903
4941.765227 0.996904
4941.783351 0.996904
4941.801475 0.996904
4941.819600 0.996904
4941.837724 0.996905
4941.855849 0.996905
4941.873973 0.996905
4941.892098 0.996905
4941.910222 0.996906
4941.928347 0.996906
4941.946472 0.996906
4941.964597 0.996906
4941.982722 0.996907
4942.000847 0.996907
4942.018972 0.996907
4942.037097 0.996907
4942.055222 0.996908
4942.073348 0.996908
4942.091473 0.996908
4942.109598 0.996908
4942.127724 0.996909
4942.145849 0.996909
4942.163975 0.996909
4942.182101 0.996909
4942.200227 0.996910
4942.218352 0.996910
4942.236478 0.996910
4942.254604 0.996910
4942.272730 0.996911
4942.290856 0.996911
4942.308982 0.996911
4942.327109 0.996911
4942.345235 0.996912
4942.363361 0.996912
4942.381488 0.996912
4942.399614 0.996912
4942.417741 0.996913
4942.435867 0.996913
4942.453994 0.996913
4942.472121 0.996913
4942.490248 0.996914
4942.508375 0.996914
4942.526502 0.996914
4942.544629 0.996915
4942.562756 0.996915
4942.580883 0.996915
